time,rho
0,0.43553333333333333
100,0.3814
200,0.33442222222222223
300,0.29055555555555557
400,0.2511888888888889
500,0.21867777777777778
600,0.19115555555555555
700,0.16855555555555554
800,0.15085555555555555
900,0.136
1000,0.12435555555555555
1100,0.1146888888888889
1200,0.10666666666666667
1300,0.1006
1400,0.09632222222222223
1500,0.09214444444444445
1600,0.0892
1700,0.08611111111111111
1800,0.0835888888888889
1900,0.08103333333333333
2000,0.0769
2100,0.07458888888888889
2200,0.0719888888888889
2300,0.06952222222222222
2400,0.06646666666666666
2500,0.06451111111111112
2600,0.062066666666666666
2700,0.06037777777777778
2800,0.05843333333333333
2900,0.05758888888888889
3000,0.0572
3100,0.05564444444444445
3200,0.05575555555555556
3300,0.054544444444444444
3400,0.0531
3500,0.05265555555555555
3600,0.05204444444444444
3700,0.05091111111111111
3800,0.05006666666666667
3900,0.049
4000,0.04867777777777778
4100,0.047966666666666664
4200,0.04775555555555556
4300,0.046511111111111114
4400,0.04627777777777778
4500,0.04543333333333333
4600,0.04446666666666667
4700,0.04304444444444445
4800,0.0422
4900,0.04162222222222222
5000,0.04136666666666667
5100,0.041
5200,0.03955555555555555
5300,0.03858888888888889
5400,0.03785555555555556
5500,0.037477777777777777
5600,0.0357
5700,0.03551111111111111
5800,0.03414444444444444
5900,0.033355555555555555
6000,0.032211111111111114
6100,0.03172222222222222
6200,0.031322222222222224
6300,0.0307
6400,0.0301
6500,0.029644444444444445
6600,0.0293
6700,0.029022222222222224
6800,0.028733333333333333
6900,0.028411111111111113
7000,0.0277
7100,0.028266666666666666
7200,0.027844444444444446
7300,0.02797777777777778
7400,0.02688888888888889
7500,0.02677777777777778
7600,0.026322222222222223
7700,0.02541111111111111
7800,0.024844444444444443
7900,0.024888888888888887
8000,0.0243
8100,0.02422222222222222
8200,0.024655555555555556
8300,0.024277777777777777
8400,0.02362222222222222
8500,0.023433333333333334
8600,0.022655555555555557
8700,0.022233333333333334
8800,0.0217
8900,0.021555555555555557
9000,0.02091111111111111
9100,0.020733333333333333
9200,0.020155555555555555
9300,0.01948888888888889
9400,0.01978888888888889
9500,0.018877777777777778
9600,0.01867777777777778
9700,0.018366666666666667
9800,0.01852222222222222
9900,0.018733333333333334
10000,0.018433333333333333
10100,0.01817777777777778
10200,0.018111111111111113
10300,0.018055555555555554
10400,0.017444444444444443
10500,0.0173
10600,0.017277777777777777
10700,0.017166666666666667
10800,0.01672222222222222
10900,0.016544444444444445
11000,0.016677777777777777
11100,0.0161
11200,0.015966666666666667
11300,0.016033333333333333
11400,0.01578888888888889
11500,0.0157
11600,0.015444444444444445
11700,0.015544444444444444
11800,0.015588888888888888
11900,0.015266666666666666
12000,0.015511111111111111
12100,0.015177777777777778
12200,0.014866666666666667
12300,0.014311111111111111
12400,0.01441111111111111
12500,0.014722222222222222
12600,0.014077777777777778
12700,0.014022222222222222
12800,0.013566666666666666
12900,0.013511111111111111
13000,0.012888888888888889
13100,0.012944444444444444
13200,0.013133333333333334
13300,0.013566666666666666
13400,0.013377777777777778
13500,0.012955555555555555
13600,0.012655555555555555
13700,0.012322222222222222
13800,0.011744444444444445
13900,0.011722222222222222
14000,0.011777777777777778
14100,0.012088888888888889
14200,0.012322222222222222
14300,0.012733333333333333
14400,0.012455555555555555
14500,0.012511111111111112
14600,0.012566666666666667
14700,0.0121
14800,0.012222222222222223
14900,0.012022222222222222
15000,0.011777777777777778
15100,0.011322222222222221
15200,0.01168888888888889
15300,0.011655555555555556
15400,0.011633333333333334
15500,0.011522222222222222
15600,0.011111111111111112
15700,0.01151111111111111
15800,0.011766666666666667
15900,0.01138888888888889
16000,0.011122222222222223
16100,0.011466666666666667
16200,0.011544444444444444
16300,0.011411111111111111
16400,0.011188888888888889
16500,0.010944444444444444
16600,0.010666666666666666
16700,0.010311111111111111
16800,0.010633333333333333
16900,0.009922222222222223
17000,0.0104
17100,0.010222222222222223
17200,0.010011111111111111
17300,0.010088888888888889
17400,0.009744444444444444
17500,0.009477777777777778
17600,0.00931111111111111
17700,0.0089
17800,0.008466666666666667
17900,0.008466666666666667
18000,0.008255555555555556
18100,0.008066666666666666
18200,0.008155555555555555
18300,0.007822222222222222
18400,0.007544444444444445
18500,0.007655555555555555
18600,0.007966666666666667
18700,0.0079
18800,0.007688888888888889
18900,0.007366666666666666
19000,0.0071111111111111115
19100,0.007288888888888889
19200,0.007022222222222222
19300,0.006733333333333333
19400,0.006588888888888889
19500,0.0070888888888888885
19600,0.0069
19700,0.006988888888888889
19800,0.0068111111111111115
19900,0.006644444444444444
20000,0.006288888888888889
20100,0.006388888888888889
20200,0.006488888888888889
20300,0.0064444444444444445
20400,0.006177777777777778
20500,0.006177777777777778
20600,0.005955555555555556
20700,0.0056
20800,0.0055
20900,0.0051333333333333335
21000,0.005333333333333333
21100,0.005322222222222222
21200,0.0051444444444444445
21300,0.005222222222222222
21400,0.004688888888888889
21500,0.004655555555555555
21600,0.004566666666666667
21700,0.004422222222222222
21800,0.004555555555555556
21900,0.004622222222222222
22000,0.004744444444444444
22100,0.004666666666666667
22200,0.004688888888888889
22300,0.0048
22400,0.005155555555555556
22500,0.005255555555555556
22600,0.005244444444444445
22700,0.005155555555555556
22800,0.005044444444444444
22900,0.0049
23000,0.004522222222222223
23100,0.0044444444444444444
23200,0.004322222222222222
