time,rho
0,0.4485777777777778
100,0.39866666666666667
200,0.3504
300,0.30862222222222224
400,0.26911111111111113
500,0.23826666666666665
600,0.21195555555555556
700,0.18644444444444444
800,0.168
900,0.15235555555555555
1000,0.14262222222222223
1100,0.13244444444444445
1200,0.12577777777777777
1300,0.11964444444444444
1400,0.11493333333333333
1500,0.10902222222222223
1600,0.10586666666666666
1700,0.10231111111111112
1800,0.09964444444444444
1900,0.09617777777777778
2000,0.0952888888888889
2100,0.0916
2200,0.0903111111111111
2300,0.0868
2400,0.08471111111111111
2500,0.08266666666666667
2600,0.08133333333333333
2700,0.08026666666666667
2800,0.08066666666666666
2900,0.08088888888888889
3000,0.07986666666666667
3100,0.07862222222222222
3200,0.07684444444444445
3300,0.07293333333333334
3400,0.072
3500,0.07088888888888889
3600,0.06942222222222222
3700,0.06973333333333333
3800,0.0696
3900,0.06777777777777778
4000,0.06777777777777778
4100,0.06617777777777778
4200,0.06608888888888889
4300,0.06333333333333334
4400,0.06462222222222222
4500,0.06177777777777778
4600,0.06102222222222222
4700,0.05791111111111111
4800,0.05946666666666667
4900,0.05946666666666667
5000,0.05906666666666667
5100,0.059422222222222223
5200,0.0588
5300,0.05791111111111111
5400,0.05671111111111111
5500,0.058222222222222224
5600,0.056577777777777775
5700,0.05817777777777778
5800,0.058355555555555556
5900,0.05817777777777778
6000,0.05977777777777778
6100,0.058
6200,0.059111111111111114
6300,0.06111111111111111
6400,0.06133333333333333
6500,0.06231111111111111
6600,0.060222222222222226
6700,0.05853333333333333
6800,0.05902222222222222
6900,0.05982222222222222
7000,0.059955555555555554
7100,0.059422222222222223
7200,0.05826666666666667
7300,0.05577777777777778
7400,0.0568
7500,0.05715555555555556
7600,0.05497777777777778
7700,0.05524444444444444
7800,0.054177777777777776
7900,0.054177777777777776
8000,0.054533333333333336
8100,0.05564444444444445
8200,0.05564444444444445
8300,0.057244444444444445
8400,0.05751111111111111
8500,0.056266666666666666
8600,0.0576
8700,0.05551111111111111
8800,0.055466666666666664
8900,0.05622222222222222
9000,0.05497777777777778
9100,0.05533333333333333
9200,0.05542222222222222
9300,0.05542222222222222
9400,0.05502222222222222
9500,0.05644444444444444
9600,0.05764444444444444
9700,0.057866666666666663
9800,0.05591111111111111
9900,0.05351111111111111
10000,0.05271111111111111
10100,0.05226666666666667
10200,0.05182222222222222
10300,0.050355555555555556
10400,0.049244444444444445
10500,0.047155555555555555
10600,0.04648888888888889
10700,0.045644444444444446
10800,0.0456
10900,0.043333333333333335
11000,0.04328888888888889
11100,0.04462222222222222
11200,0.045066666666666665
11300,0.04502222222222222
11400,0.04462222222222222
11500,0.04417777777777778
11600,0.0452
11700,0.043555555555555556
11800,0.04391111111111111
11900,0.04426666666666667
12000,0.04395555555555555
12100,0.04426666666666667
12200,0.045066666666666665
12300,0.04373333333333333
12400,0.04537777777777778
12500,0.04391111111111111
12600,0.0444
12700,0.044311111111111114
12800,0.04373333333333333
12900,0.0436
13000,0.04462222222222222
13100,0.044444444444444446
13200,0.04515555555555555
13300,0.04511111111111111
13400,0.04404444444444444
13500,0.046
13600,0.044533333333333334
13700,0.044755555555555555
13800,0.04306666666666667
13900,0.04413333333333333
14000,0.043644444444444444
14100,0.04342222222222222
14200,0.04346666666666667
14300,0.04511111111111111
14400,0.044311111111111114
14500,0.04551111111111111
14600,0.044444444444444446
14700,0.043644444444444444
14800,0.04488888888888889
14900,0.04524444444444444
15000,0.04426666666666667
15100,0.044844444444444444
15200,0.04515555555555555
15300,0.044977777777777776
15400,0.04502222222222222
15500,0.04435555555555556
15600,0.044311111111111114
15700,0.04346666666666667
15800,0.042888888888888886
15900,0.043333333333333335
16000,0.04342222222222222
16100,0.043244444444444446
16200,0.043555555555555556
16300,0.04342222222222222
16400,0.04342222222222222
16500,0.04315555555555556
16600,0.044088888888888886
16700,0.04395555555555555
16800,0.04471111111111111
16900,0.04373333333333333
17000,0.043244444444444446
17100,0.04231111111111111
17200,0.04075555555555556
17300,0.04271111111111111
17400,0.04373333333333333
17500,0.04293333333333333
17600,0.04133333333333333
17700,0.04088888888888889
17800,0.041022222222222224
17900,0.03964444444444445
18000,0.03933333333333333
18100,0.03831111111111111
18200,0.0372
18300,0.0364
18400,0.03711111111111111
18500,0.03671111111111111
18600,0.036222222222222225
18700,0.036977777777777776
18800,0.03857777777777778
18900,0.038177777777777776
19000,0.03857777777777778
19100,0.038533333333333336
19200,0.03822222222222222
19300,0.03835555555555555
19400,0.037422222222222225
19500,0.036533333333333334
19600,0.03568888888888889
19700,0.03626666666666667
19800,0.036222222222222225
19900,0.03631111111111111
20000,0.037333333333333336
20100,0.038
20200,0.03702222222222222
20300,0.03724444444444444
20400,0.03515555555555556
20500,0.03462222222222222
20600,0.03506666666666667
20700,0.03484444444444444
20800,0.03546666666666667
20900,0.03493333333333333
21000,0.034133333333333335
21100,0.03155555555555556
21200,0.031377777777777775
21300,0.03155555555555556
21400,0.03177777777777778
21500,0.031377777777777775
21600,0.031244444444444443
21700,0.0304
21800,0.029955555555555555
21900,0.029955555555555555
22000,0.031466666666666664
22100,0.03244444444444444
22200,0.03266666666666666
22300,0.033777777777777775
22400,0.033688888888888886
22500,0.032711111111111114
22600,0.033777777777777775
22700,0.034666666666666665
22800,0.0352
22900,0.0344
23000,0.03333333333333333
23100,0.0336
23200,0.033911111111111114
23300,0.03337777777777778
23400,0.034355555555555556
23500,0.03426666666666667
23600,0.03333333333333333
23700,0.03262222222222222
23800,0.03288888888888889
23900,0.03284444444444445
24000,0.03288888888888889
24100,0.033688888888888886
24200,0.03382222222222222
24300,0.03448888888888889
24400,0.03497777777777778
24500,0.03475555555555555
24600,0.035644444444444444
24700,0.0372
24800,0.03573333333333333
24900,0.03551111111111111
25000,0.03595555555555555
25100,0.03671111111111111
25200,0.03573333333333333
25300,0.03582222222222222
25400,0.036755555555555555
25500,0.03715555555555555
25600,0.03626666666666667
25700,0.03635555555555556
25800,0.0364
25900,0.037733333333333334
26000,0.03791111111111111
26100,0.03875555555555556
26200,0.03791111111111111
26300,0.03808888888888889
26400,0.038844444444444445
26500,0.04044444444444444
26600,0.040577777777777775
26700,0.04111111111111111
26800,0.03902222222222222
26900,0.03902222222222222
27000,0.04084444444444445
27100,0.0396
27200,0.03942222222222222
27300,0.03942222222222222
27400,0.03942222222222222
27500,0.03911111111111111
27600,0.03808888888888889
27700,0.03702222222222222
27800,0.03822222222222222
27900,0.03711111111111111
28000,0.03582222222222222
28100,0.03595555555555555
28200,0.036977777777777776
28300,0.03693333333333333
28400,0.03755555555555556
28500,0.036088888888888886
28600,0.03462222222222222
28700,0.033555555555555554
28800,0.033466666666666665
28900,0.03382222222222222
29000,0.03382222222222222
29100,0.033911111111111114
29200,0.03537777777777778
29300,0.034355555555555556
29400,0.036222222222222225
29500,0.036222222222222225
29600,0.035022222222222225
29700,0.035644444444444444
29800,0.03475555555555555
29900,0.03551111111111111
30000,0.036088888888888886
30100,0.03546666666666667
30200,0.03551111111111111
30300,0.0352
30400,0.03573333333333333
30500,0.03688888888888889
30600,0.0372
30700,0.037733333333333334
30800,0.03728888888888889
30900,0.0384
31000,0.037955555555555555
31100,0.03728888888888889
31200,0.03626666666666667
31300,0.03724444444444444
31400,0.03728888888888889
31500,0.0368
31600,0.03666666666666667
31700,0.0356
31800,0.036533333333333334
31900,0.03573333333333333
32000,0.03453333333333333
32100,0.035555555555555556
32200,0.03573333333333333
32300,0.03568888888888889
32400,0.03546666666666667
32500,0.03591111111111111
32600,0.03671111111111111
32700,0.036844444444444444
32800,0.03582222222222222
32900,0.03551111111111111
33000,0.035244444444444446
33100,0.03528888888888889
33200,0.03457777777777778
33300,0.03382222222222222
33400,0.034133333333333335
33500,0.034355555555555556
33600,0.034888888888888886
33700,0.035866666666666665
33800,0.0372
33900,0.03573333333333333
34000,0.03506666666666667
34100,0.03484444444444444
34200,0.03604444444444444
34300,0.03506666666666667
34400,0.03462222222222222
34500,0.03484444444444444
34600,0.033777777777777775
34700,0.03364444444444444
34800,0.032933333333333335
34900,0.03364444444444444
35000,0.03382222222222222
35100,0.03568888888888889
35200,0.03662222222222222
35300,0.03671111111111111
35400,0.036222222222222225
35500,0.03804444444444444
35600,0.04044444444444444
35700,0.0404
35800,0.039466666666666664
35900,0.038266666666666664
36000,0.03702222222222222
36100,0.037733333333333334
36200,0.038177777777777776
36300,0.03857777777777778
36400,0.037333333333333336
36500,0.0376
36600,0.03866666666666667
36700,0.03875555555555556
36800,0.03875555555555556
36900,0.03715555555555555
