time,rho
0,0.5058666666666667
100,0.4818222222222222
200,0.4431
300,0.4011888888888889
400,0.36185555555555554
500,0.3246888888888889
600,0.2912111111111111
700,0.2613111111111111
800,0.2346111111111111
900,0.2118
1000,0.19305555555555556
1100,0.17664444444444444
1200,0.16113333333333332
1300,0.14847777777777776
1400,0.13835555555555556
1500,0.13018888888888888
1600,0.12354444444444444
1700,0.11831111111111112
1800,0.11484444444444444
1900,0.11032222222222222
2000,0.10671111111111112
2100,0.10508888888888888
2200,0.10255555555555555
2300,0.10068888888888888
2400,0.10003333333333334
2500,0.09947777777777778
2600,0.09836666666666667
2700,0.0976
2800,0.09632222222222223
2900,0.09425555555555555
3000,0.0942
3100,0.09276666666666666
3200,0.09176666666666666
3300,0.09013333333333333
3400,0.08916666666666667
3500,0.08996666666666667
3600,0.08941111111111111
3700,0.0885
3800,0.0889888888888889
3900,0.08732222222222222
4000,0.08557777777777778
4100,0.08444444444444445
4200,0.08448888888888889
4300,0.08494444444444445
4400,0.08342222222222222
4500,0.0824
4600,0.08283333333333333
4700,0.083
4800,0.08236666666666667
4900,0.08237777777777777
5000,0.08228888888888888
5100,0.08181111111111111
5200,0.08166666666666667
5300,0.08138888888888889
5400,0.08081111111111111
5500,0.0811
5600,0.08056666666666666
5700,0.08062222222222222
5800,0.07822222222222222
5900,0.07762222222222222
6000,0.07628888888888889
6100,0.0758
6200,0.07583333333333334
6300,0.07584444444444445
6400,0.07534444444444445
6500,0.07482222222222222
6600,0.07422222222222222
6700,0.07286666666666666
6800,0.07318888888888889
6900,0.0735
7000,0.07243333333333334
7100,0.07166666666666667
7200,0.07137777777777778
7300,0.07245555555555555
7400,0.07232222222222222
7500,0.07156666666666667
7600,0.07096666666666666
7700,0.07145555555555555
7800,0.07081111111111112
7900,0.06974444444444444
8000,0.06874444444444444
8100,0.06872222222222223
8200,0.06902222222222222
8300,0.06793333333333333
8400,0.06748888888888889
8500,0.06767777777777778
8600,0.06766666666666667
8700,0.06705555555555555
8800,0.06761111111111111
8900,0.06743333333333333
9000,0.067
9100,0.06675555555555555
9200,0.06698888888888889
9300,0.06683333333333333
9400,0.06647777777777777
9500,0.06552222222222222
9600,0.06478888888888888
9700,0.06498888888888889
9800,0.06576666666666667
9900,0.06481111111111111
10000,0.06464444444444445
10100,0.06437777777777778
10200,0.06426666666666667
10300,0.06472222222222222
10400,0.0636111111111111
10500,0.06354444444444445
10600,0.0628
10700,0.06207777777777778
10800,0.062377777777777775
10900,0.06225555555555556
11000,0.06275555555555555
11100,0.06324444444444445
11200,0.0625
11300,0.06281111111111111
11400,0.06154444444444444
11500,0.06037777777777778
11600,0.05934444444444444
11700,0.0594
11800,0.05996666666666667
11900,0.05957777777777778
12000,0.05915555555555556
12100,0.059133333333333336
12200,0.05848888888888889
12300,0.05771111111111111
12400,0.05692222222222222
12500,0.05695555555555556
12600,0.056355555555555555
12700,0.056966666666666665
12800,0.056855555555555555
12900,0.0575
13000,0.05803333333333333
13100,0.058244444444444446
13200,0.058477777777777774
13300,0.05808888888888889
13400,0.05791111111111111
13500,0.05712222222222222
13600,0.05706666666666667
13700,0.056577777777777775
13800,0.05697777777777778
13900,0.05671111111111111
14000,0.05553333333333333
14100,0.05602222222222222
14200,0.055544444444444445
14300,0.054955555555555556
14400,0.05481111111111111
14500,0.05446666666666666
14600,0.05468888888888889
14700,0.05385555555555555
14800,0.05464444444444445
14900,0.05354444444444444
15000,0.052955555555555554
15100,0.0522
15200,0.05202222222222222
15300,0.052455555555555554
15400,0.05174444444444445
15500,0.05118888888888889
15600,0.051166666666666666
15700,0.0511
15800,0.051444444444444445
15900,0.05213333333333333
16000,0.05132222222222222
16100,0.05124444444444445
16200,0.05091111111111111
16300,0.051144444444444444
16400,0.0514
16500,0.05143333333333333
16600,0.05118888888888889
16700,0.050611111111111114
16800,0.05162222222222222
16900,0.05171111111111111
17000,0.05173333333333333
17100,0.05124444444444445
17200,0.05115555555555556
17300,0.05143333333333333
17400,0.05143333333333333
17500,0.0513
17600,0.050944444444444445
17700,0.05213333333333333
17800,0.05156666666666666
17900,0.05098888888888889
18000,0.05151111111111111
18100,0.05177777777777778
18200,0.051755555555555555
18300,0.05315555555555555
18400,0.0533
18500,0.05278888888888889
18600,0.05202222222222222
18700,0.051588888888888886
18800,0.05134444444444444
18900,0.051111111111111114
19000,0.05101111111111111
19100,0.050888888888888886
19200,0.04987777777777778
19300,0.050366666666666664
19400,0.050977777777777775
19500,0.05173333333333333
19600,0.051533333333333334
19700,0.051444444444444445
19800,0.05128888888888889
19900,0.05095555555555555
20000,0.050444444444444445
20100,0.04987777777777778
20200,0.04976666666666667
20300,0.04862222222222222
20400,0.04805555555555555
20500,0.047655555555555555
20600,0.04761111111111111
20700,0.04756666666666667
20800,0.04747777777777778
20900,0.04694444444444444
21000,0.047322222222222224
21100,0.04691111111111111
21200,0.04664444444444445
21300,0.046844444444444445
21400,0.04747777777777778
21500,0.04766666666666667
21600,0.047233333333333336
21700,0.047
21800,0.04717777777777778
21900,0.046766666666666665
22000,0.04638888888888889
22100,0.04616666666666667
22200,0.046066666666666665
22300,0.046455555555555555
22400,0.04668888888888889
22500,0.0465
22600,0.04633333333333333
22700,0.045788888888888886
22800,0.0453
22900,0.04555555555555556
23000,0.045366666666666666
23100,0.045144444444444445
23200,0.04434444444444444
23300,0.04365555555555556
23400,0.0433
23500,0.04306666666666667
23600,0.04282222222222222
23700,0.042366666666666664
23800,0.042133333333333335
23900,0.04188888888888889
24000,0.041688888888888886
24100,0.0421
24200,0.04253333333333333
24300,0.04281111111111111
24400,0.043111111111111114
24500,0.042866666666666664
24600,0.04282222222222222
24700,0.042833333333333334
24800,0.04303333333333333
24900,0.043444444444444445
25000,0.04312222222222222
25100,0.042977777777777774
25200,0.04278888888888889
25300,0.04217777777777778
25400,0.04301111111111111
25500,0.043
25600,0.0434
25700,0.042555555555555555
25800,0.041944444444444444
25900,0.041666666666666664
26000,0.041355555555555555
26100,0.041688888888888886
26200,0.04187777777777778
26300,0.04198888888888889
26400,0.04133333333333333
26500,0.04142222222222222
26600,0.04123333333333333
26700,0.04156666666666667
26800,0.040377777777777776
26900,0.03995555555555556
27000,0.040466666666666665
27100,0.04041111111111111
27200,0.0405
27300,0.04097777777777778
27400,0.04101111111111111
27500,0.039966666666666664
27600,0.03905555555555556
27700,0.03936666666666667
