time,rho
0,0.4982666666666667
100,0.4742222222222222
200,0.4431555555555556
300,0.4063111111111111
400,0.37493333333333334
500,0.3392
600,0.31235555555555555
700,0.2876888888888889
800,0.2601777777777778
900,0.23982222222222221
1000,0.2195111111111111
1100,0.20328888888888888
1200,0.18942222222222221
1300,0.17644444444444443
1400,0.16444444444444445
1500,0.156
1600,0.15008888888888888
1700,0.1411111111111111
1800,0.13257777777777777
1900,0.12853333333333333
2000,0.12426666666666666
2100,0.11973333333333333
2200,0.11573333333333333
2300,0.11026666666666667
2400,0.1068888888888889
2500,0.10737777777777778
2600,0.1052
2700,0.10413333333333333
2800,0.1044888888888889
2900,0.10582222222222222
3000,0.10275555555555556
3100,0.10066666666666667
3200,0.09848888888888889
3300,0.09804444444444445
3400,0.09733333333333333
3500,0.0968
3600,0.09551111111111112
3700,0.0944
3800,0.09546666666666667
3900,0.09564444444444445
4000,0.09577777777777778
4100,0.09257777777777777
4200,0.09155555555555556
4300,0.09066666666666667
4400,0.08831111111111112
4500,0.08773333333333333
4600,0.08742222222222222
4700,0.08955555555555555
4800,0.08924444444444445
4900,0.09
5000,0.08893333333333334
5100,0.08617777777777778
5200,0.08631111111111112
5300,0.08444444444444445
5400,0.08582222222222222
5500,0.08493333333333333
5600,0.08315555555555555
5700,0.0824
5800,0.08288888888888889
5900,0.08266666666666667
6000,0.08097777777777777
6100,0.08346666666666666
6200,0.08155555555555556
6300,0.08031111111111111
6400,0.08008888888888889
6500,0.07893333333333333
6600,0.08137777777777777
6700,0.08146666666666667
6800,0.08066666666666666
6900,0.07853333333333333
7000,0.07724444444444445
7100,0.07711111111111112
7200,0.07662222222222222
7300,0.07631111111111111
7400,0.07573333333333333
7500,0.07546666666666667
7600,0.07666666666666666
7700,0.07586666666666667
7800,0.07537777777777778
7900,0.07426666666666666
8000,0.07502222222222223
8100,0.07502222222222223
8200,0.07506666666666667
8300,0.07502222222222223
8400,0.07457777777777778
8500,0.07293333333333334
8600,0.074
8700,0.07435555555555555
8800,0.07306666666666667
8900,0.07164444444444444
9000,0.0684
9100,0.06813333333333334
9200,0.06711111111111111
9300,0.06684444444444444
9400,0.06617777777777778
9500,0.06795555555555556
9600,0.0676
9700,0.06844444444444445
9800,0.06706666666666666
9900,0.06791111111111112
10000,0.06586666666666667
10100,0.06493333333333333
10200,0.06537777777777778
