time,rho
0,0.4933777777777778
100,0.4731444444444444
200,0.4425222222222222
300,0.4073555555555556
400,0.3714
500,0.3380111111111111
600,0.30833333333333335
700,0.2787777777777778
800,0.25637777777777776
900,0.2338222222222222
1000,0.2139888888888889
1100,0.1953
1200,0.18081111111111112
1300,0.16748888888888888
1400,0.1567111111111111
1500,0.14723333333333333
1600,0.13876666666666668
1700,0.13104444444444444
1800,0.1255
1900,0.11952222222222222
2000,0.11564444444444444
2100,0.11103333333333333
2200,0.10751111111111111
2300,0.10423333333333333
2400,0.10172222222222223
2500,0.1001
2600,0.09911111111111111
2700,0.09678888888888888
2800,0.09562222222222222
2900,0.09516666666666666
3000,0.0942
3100,0.09406666666666667
3200,0.09382222222222222
3300,0.09355555555555556
3400,0.09355555555555556
3500,0.09398888888888889
3600,0.09315555555555556
3700,0.09196666666666667
3800,0.0918
3900,0.09077777777777778
4000,0.08994444444444444
4100,0.08996666666666667
4200,0.0889888888888889
4300,0.08826666666666666
4400,0.08763333333333333
4500,0.08642222222222222
4600,0.08606666666666667
4700,0.08607777777777778
4800,0.08553333333333334
4900,0.08575555555555556
5000,0.08438888888888889
5100,0.08414444444444444
5200,0.08264444444444445
5300,0.08201111111111112
5400,0.08236666666666667
5500,0.08135555555555556
5600,0.08053333333333333
5700,0.08042222222222223
5800,0.07906666666666666
5900,0.07757777777777777
6000,0.07643333333333334
6100,0.0753
6200,0.07421111111111112
6300,0.0738111111111111
6400,0.07347777777777778
6500,0.073
6600,0.07227777777777777
6700,0.07213333333333333
6800,0.07195555555555555
6900,0.07155555555555555
7000,0.0721
7100,0.07103333333333334
7200,0.07124444444444444
7300,0.0714888888888889
7400,0.0719888888888889
7500,0.07128888888888889
7600,0.07057777777777778
7700,0.07021111111111111
7800,0.06961111111111111
7900,0.06862222222222222
8000,0.06792222222222222
8100,0.06733333333333333
8200,0.06638888888888889
8300,0.0653
8400,0.06556666666666666
8500,0.06447777777777777
8600,0.06338888888888888
8700,0.06297777777777777
8800,0.06325555555555555
8900,0.06196666666666667
9000,0.0624
9100,0.0616
9200,0.06183333333333333
9300,0.06074444444444444
9400,0.06058888888888889
9500,0.06087777777777778
9600,0.060144444444444445
9700,0.0593
9800,0.05908888888888889
9900,0.05926666666666667
10000,0.0589
10100,0.058277777777777776
10200,0.05854444444444445
10300,0.058133333333333335
10400,0.05706666666666667
10500,0.057077777777777776
10600,0.057022222222222224
10700,0.05745555555555556
10800,0.05726666666666667
10900,0.05734444444444445
11000,0.05715555555555556
11100,0.057444444444444444
11200,0.05658888888888889
11300,0.055433333333333334
11400,0.05547777777777778
11500,0.05541111111111111
11600,0.05511111111111111
11700,0.05422222222222222
11800,0.05291111111111111
11900,0.05311111111111111
12000,0.05226666666666667
12100,0.051588888888888886
12200,0.051333333333333335
12300,0.05104444444444445
12400,0.050222222222222224
12500,0.049933333333333337
12600,0.049544444444444447
12700,0.049244444444444445
12800,0.04921111111111111
12900,0.04871111111111111
13000,0.04841111111111111
13100,0.04775555555555556
13200,0.04772222222222222
13300,0.04836666666666667
13400,0.048266666666666666
13500,0.04802222222222222
13600,0.047322222222222224
13700,0.048044444444444445
13800,0.047066666666666666
13900,0.04658888888888889
14000,0.0458
14100,0.04561111111111111
14200,0.0452
14300,0.04526666666666666
14400,0.04521111111111111
14500,0.04477777777777778
14600,0.043866666666666665
14700,0.04357777777777778
14800,0.043666666666666666
14900,0.04356666666666666
15000,0.044366666666666665
15100,0.044333333333333336
15200,0.043944444444444446
15300,0.04328888888888889
15400,0.04342222222222222
15500,0.04357777777777778
15600,0.04262222222222222
15700,0.04182222222222222
15800,0.04121111111111111
15900,0.04097777777777778
16000,0.041133333333333334
16100,0.04067777777777778
16200,0.03992222222222222
16300,0.039377777777777775
16400,0.039433333333333334
16500,0.03968888888888889
16600,0.0396
16700,0.03863333333333333
16800,0.03825555555555556
16900,0.0381
17000,0.038066666666666665
17100,0.03774444444444444
17200,0.03698888888888889
17300,0.037366666666666666
17400,0.0373
17500,0.03794444444444445
17600,0.03836666666666667
17700,0.03793333333333333
17800,0.03777777777777778
17900,0.03751111111111111
18000,0.03718888888888889
18100,0.03711111111111111
18200,0.0368
18300,0.03677777777777778
18400,0.037033333333333335
18500,0.03687777777777778
18600,0.03716666666666667
18700,0.036555555555555556
18800,0.037088888888888887
18900,0.03702222222222222
19000,0.03755555555555556
19100,0.03682222222222222
19200,0.03665555555555555
19300,0.03598888888888889
19400,0.03585555555555556
19500,0.03571111111111111
19600,0.03504444444444445
19700,0.03451111111111111
19800,0.03432222222222222
19900,0.03415555555555556
20000,0.03442222222222222
20100,0.03373333333333333
20200,0.033744444444444445
20300,0.0334
20400,0.03386666666666667
20500,0.03383333333333333
20600,0.03371111111111111
20700,0.03317777777777778
20800,0.03314444444444444
20900,0.033077777777777775
21000,0.03328888888888889
21100,0.03288888888888889
21200,0.033188888888888886
21300,0.033022222222222224
21400,0.03322222222222222
21500,0.03305555555555555
21600,0.03338888888888889
21700,0.03328888888888889
21800,0.03333333333333333
21900,0.033022222222222224
22000,0.03284444444444445
22100,0.03238888888888889
22200,0.03261111111111111
22300,0.0321
22400,0.03147777777777778
22500,0.03087777777777778
22600,0.030866666666666667
22700,0.030966666666666667
22800,0.03098888888888889
22900,0.030866666666666667
23000,0.03052222222222222
23100,0.030133333333333335
23200,0.02942222222222222
23300,0.0295
23400,0.029777777777777778
23500,0.0299
23600,0.029611111111111112
23700,0.029544444444444446
23800,0.029388888888888888
23900,0.029622222222222223
24000,0.029144444444444445
24100,0.029266666666666667
24200,0.029455555555555554
24300,0.02907777777777778
24400,0.028933333333333332
24500,0.02858888888888889
24600,0.0289
24700,0.02881111111111111
24800,0.0284
24900,0.028422222222222224
25000,0.028277777777777777
25100,0.028255555555555555
25200,0.028644444444444445
25300,0.02891111111111111
25400,0.029011111111111113
25500,0.02871111111111111
25600,0.02871111111111111
25700,0.028677777777777778
25800,0.028533333333333334
25900,0.027955555555555556
26000,0.028022222222222223
26100,0.02832222222222222
26200,0.0279
26300,0.027455555555555556
26400,0.027788888888888887
26500,0.027955555555555556
26600,0.02772222222222222
26700,0.028522222222222223
26800,0.02838888888888889
26900,0.02838888888888889
27000,0.027677777777777777
27100,0.027733333333333332
27200,0.027644444444444444
27300,0.0269
27400,0.0268
27500,0.026766666666666668
27600,0.026977777777777778
27700,0.027522222222222222
27800,0.02748888888888889
27900,0.027333333333333334
28000,0.026577777777777777
28100,0.02668888888888889
28200,0.026577777777777777
28300,0.026755555555555557
28400,0.026922222222222222
28500,0.026855555555555556
28600,0.026744444444444446
28700,0.026477777777777777
28800,0.026733333333333335
28900,0.026255555555555556
29000,0.026211111111111112
29100,0.0261
29200,0.02618888888888889
29300,0.026733333333333335
29400,0.026555555555555554
29500,0.02651111111111111
29600,0.026722222222222224
29700,0.026655555555555554
29800,0.026555555555555554
29900,0.026544444444444443
30000,0.026766666666666668
30100,0.02638888888888889
30200,0.026077777777777776
30300,0.025755555555555556
30400,0.02588888888888889
30500,0.025633333333333334
30600,0.025777777777777778
30700,0.0255
30800,0.02497777777777778
30900,0.024844444444444443
31000,0.02448888888888889
31100,0.024544444444444445
31200,0.024288888888888888
31300,0.024644444444444445
31400,0.024133333333333333
31500,0.023755555555555554
31600,0.023922222222222223
31700,0.0235
31800,0.023444444444444445
31900,0.023033333333333333
32000,0.022944444444444444
32100,0.022644444444444443
32200,0.02231111111111111
32300,0.022855555555555556
32400,0.022844444444444445
32500,0.022333333333333334
32600,0.021544444444444446
32700,0.020877777777777776
32800,0.02082222222222222
32900,0.021
33000,0.020888888888888887
33100,0.021122222222222223
33200,0.02132222222222222
33300,0.021388888888888888
33400,0.021522222222222224
33500,0.0215
33600,0.020844444444444443
33700,0.021055555555555557
33800,0.021777777777777778
33900,0.02217777777777778
34000,0.0218
34100,0.021822222222222222
34200,0.02178888888888889
34300,0.021833333333333333
34400,0.02171111111111111
34500,0.02202222222222222
34600,0.02167777777777778
34700,0.021477777777777776
34800,0.02132222222222222
34900,0.02092222222222222
35000,0.020644444444444444
35100,0.020511111111111112
35200,0.02037777777777778
35300,0.02032222222222222
35400,0.020255555555555554
35500,0.01988888888888889
35600,0.019966666666666667
35700,0.01978888888888889
35800,0.019966666666666667
35900,0.019766666666666665
36000,0.02001111111111111
36100,0.019944444444444445
36200,0.019911111111111112
36300,0.0204
36400,0.020288888888888888
36500,0.02032222222222222
36600,0.020044444444444445
36700,0.019955555555555556
36800,0.020355555555555557
36900,0.020233333333333332
37000,0.0199
37100,0.019644444444444444
37200,0.019444444444444445
37300,0.01962222222222222
37400,0.019477777777777778
37500,0.01948888888888889
37600,0.019033333333333333
37700,0.018822222222222223
37800,0.01841111111111111
37900,0.0182
38000,0.018444444444444444
38100,0.0185
38200,0.019144444444444443
38300,0.0187
38400,0.018333333333333333
38500,0.01863333333333333
38600,0.018577777777777776
38700,0.018366666666666667
38800,0.0183
38900,0.017755555555555556
39000,0.017344444444444444
39100,0.01718888888888889
39200,0.01718888888888889
39300,0.017344444444444444
39400,0.017666666666666667
39500,0.01768888888888889
39600,0.017522222222222224
39700,0.0174
39800,0.01742222222222222
39900,0.0171
40000,0.01707777777777778
40100,0.016844444444444443
40200,0.016766666666666666
40300,0.01611111111111111
40400,0.016277777777777776
40500,0.015977777777777778
40600,0.015755555555555554
40700,0.01588888888888889
40800,0.015733333333333332
40900,0.015644444444444443
41000,0.016288888888888887
41100,0.016166666666666666
41200,0.015844444444444446
41300,0.01577777777777778
41400,0.015566666666666666
41500,0.015544444444444444
41600,0.015466666666666667
41700,0.015555555555555555
41800,0.0156
41900,0.015766666666666665
42000,0.016044444444444445
42100,0.01633333333333333
42200,0.016544444444444445
42300,0.0168
42400,0.0173
42500,0.017466666666666665
42600,0.01728888888888889
42700,0.017
42800,0.017
42900,0.016888888888888887
43000,0.016888888888888887
43100,0.01708888888888889
43200,0.01757777777777778
43300,0.017444444444444443
43400,0.017733333333333334
43500,0.0174
43600,0.017266666666666666
43700,0.016833333333333332
43800,0.016866666666666665
43900,0.017044444444444445
44000,0.016633333333333333
44100,0.016255555555555554
44200,0.016077777777777778
44300,0.01611111111111111
44400,0.016233333333333332
44500,0.0161
44600,0.015911111111111112
44700,0.01577777777777778
44800,0.016077777777777778
44900,0.01578888888888889
45000,0.015766666666666665
45100,0.0156
45200,0.015366666666666667
45300,0.015488888888888889
45400,0.015855555555555557
45500,0.01632222222222222
45600,0.01632222222222222
45700,0.016566666666666667
45800,0.016144444444444444
45900,0.016077777777777778
46000,0.0159
46100,0.015922222222222223
46200,0.01608888888888889
46300,0.016255555555555554
46400,0.016444444444444446
46500,0.01658888888888889
46600,0.016655555555555555
46700,0.016777777777777777
46800,0.016866666666666665
46900,0.016766666666666666
47000,0.016644444444444444
47100,0.016522222222222223
47200,0.016355555555555557
47300,0.01647777777777778
47400,0.016177777777777777
47500,0.016144444444444444
47600,0.016044444444444445
47700,0.015966666666666667
47800,0.015633333333333332
47900,0.015422222222222223
48000,0.015111111111111112
48100,0.015
48200,0.015111111111111112
48300,0.014733333333333333
48400,0.014433333333333333
48500,0.014511111111111112
48600,0.014533333333333334
48700,0.013933333333333334
48800,0.014155555555555555
48900,0.01398888888888889
49000,0.014066666666666667
49100,0.014166666666666666
49200,0.014366666666666666
49300,0.014466666666666666
49400,0.014233333333333334
49500,0.014144444444444444
49600,0.014044444444444444
49700,0.014088888888888889
49800,0.013888888888888888
49900,0.013355555555555556
50000,0.013277777777777777
50100,0.012966666666666666
50200,0.012766666666666667
50300,0.012544444444444445
50400,0.012633333333333333
50500,0.012611111111111111
50600,0.012422222222222222
50700,0.012366666666666666
50800,0.012222222222222223
50900,0.012233333333333334
51000,0.012077777777777778
51100,0.012
51200,0.012333333333333333
51300,0.01271111111111111
51400,0.012633333333333333
51500,0.012611111111111111
51600,0.012555555555555556
51700,0.012555555555555556
51800,0.012733333333333333
51900,0.012933333333333333
52000,0.012966666666666666
52100,0.012777777777777779
52200,0.0128
52300,0.013077777777777778
52400,0.012677777777777777
52500,0.012544444444444445
52600,0.0121
52700,0.011844444444444444
52800,0.011533333333333333
52900,0.011188888888888889
53000,0.0114
53100,0.011288888888888888
53200,0.011288888888888888
53300,0.011444444444444445
53400,0.011644444444444445
53500,0.01151111111111111
53600,0.011444444444444445
53700,0.011633333333333334
53800,0.01161111111111111
53900,0.011833333333333333
54000,0.011355555555555556
54100,0.011344444444444445
54200,0.011333333333333334
54300,0.011533333333333333
54400,0.011366666666666667
54500,0.011744444444444445
54600,0.012177777777777777
54700,0.012266666666666667
54800,0.012355555555555555
54900,0.012544444444444445
55000,0.012377777777777777
55100,0.012266666666666667
55200,0.012077777777777778
55300,0.012144444444444444
55400,0.012133333333333333
55500,0.011922222222222223
55600,0.011777777777777778
55700,0.011733333333333333
55800,0.01151111111111111
55900,0.011277777777777777
56000,0.011266666666666666
56100,0.011433333333333334
56200,0.0115
56300,0.011366666666666667
56400,0.011322222222222221
56500,0.010966666666666666
56600,0.0113
56700,0.011266666666666666
56800,0.01131111111111111
56900,0.010922222222222222
57000,0.010855555555555556
57100,0.011133333333333334
57200,0.010822222222222223
57300,0.010766666666666667
57400,0.010588888888888889
57500,0.010577777777777778
57600,0.011044444444444445
57700,0.010944444444444444
57800,0.011122222222222223
57900,0.0115
58000,0.01151111111111111
58100,0.011655555555555556
58200,0.011888888888888888
58300,0.011666666666666667
58400,0.011466666666666667
58500,0.01151111111111111
58600,0.011344444444444445
58700,0.0115
58800,0.011077777777777778
58900,0.011444444444444445
59000,0.011322222222222221
59100,0.011222222222222222
59200,0.011255555555555555
59300,0.0117
59400,0.011855555555555555
59500,0.011844444444444444
59600,0.011711111111111111
59700,0.011711111111111111
59800,0.0117
59900,0.010922222222222222
60000,0.010844444444444445
60100,0.010688888888888888
60200,0.010644444444444444
60300,0.01078888888888889
60400,0.0104
60500,0.010511111111111112
60600,0.010444444444444444
60700,0.010588888888888889
60800,0.010988888888888888
60900,0.010877777777777778
61000,0.010966666666666666
61100,0.010777777777777778
61200,0.010988888888888888
61300,0.010722222222222222
61400,0.010866666666666667
61500,0.010622222222222222
61600,0.010366666666666666
61700,0.010622222222222222
61800,0.0103
61900,0.010333333333333333
62000,0.010144444444444444
62100,0.010544444444444445
62200,0.010344444444444444
62300,0.010244444444444445
62400,0.0104
62500,0.010011111111111111
62600,0.009844444444444444
62700,0.0099
62800,0.010211111111111112
62900,0.010055555555555555
63000,0.010155555555555555
63100,0.010033333333333333
63200,0.00998888888888889
63300,0.0098
63400,0.009944444444444445
63500,0.009877777777777777
63600,0.009622222222222223
63700,0.00968888888888889
63800,0.009577777777777777
63900,0.009266666666666666
64000,0.008933333333333333
64100,0.009133333333333334
64200,0.009366666666666667
64300,0.009244444444444444
64400,0.009277777777777777
64500,0.009144444444444445
64600,0.009611111111111112
64700,0.009777777777777778
64800,0.009433333333333334
64900,0.009422222222222222
65000,0.009211111111111111
65100,0.009266666666666666
65200,0.009044444444444445
65300,0.009
65400,0.00901111111111111
65500,0.009077777777777778
