time,rho
0,0.4401
100,0.3942
200,0.3455
300,0.3097
400,0.277
500,0.2474
600,0.2156
700,0.1894
800,0.1732
900,0.1591
1000,0.1443
1100,0.1352
1200,0.1229
1300,0.1143
1400,0.1054
1500,0.1031
1600,0.0982
1700,0.0944
1800,0.0902
1900,0.0877
2000,0.0883
2100,0.0869
2200,0.0846
2300,0.0838
2400,0.0803
2500,0.0801
2600,0.0792
2700,0.0788
2800,0.0781
2900,0.077
3000,0.0758
3100,0.0722
3200,0.0691
3300,0.0691
3400,0.0696
3500,0.066
3600,0.0634
3700,0.0606
3800,0.0627
3900,0.0614
4000,0.0595
4100,0.0569
4200,0.0574
4300,0.0578
4400,0.0568
4500,0.0566
4600,0.0553
4700,0.0545
4800,0.055
4900,0.0551
5000,0.0554
5100,0.0526
5200,0.0539
5300,0.0545
5400,0.0556
5500,0.0577
5600,0.0568
5700,0.0548
5800,0.052
5900,0.0513
6000,0.0512
6100,0.052
6200,0.0523
6300,0.055
6400,0.0514
6500,0.0495
6600,0.0508
6700,0.0499
6800,0.0475
6900,0.0479
7000,0.0478
7100,0.0475
7200,0.0459
7300,0.0448
7400,0.0414
7500,0.0408
7600,0.0403
7700,0.0418
7800,0.0401
7900,0.0411
8000,0.0425
8100,0.0412
8200,0.0405
8300,0.0413
8400,0.0408
8500,0.0417
8600,0.041
8700,0.0406
8800,0.0411
8900,0.0412
9000,0.0391
9100,0.0381
9200,0.0373
9300,0.0383
9400,0.0376
9500,0.0378
9600,0.037
9700,0.0369
9800,0.037
9900,0.0359
10000,0.037
10100,0.0374
10200,0.0365
10300,0.035
10400,0.0331
10500,0.0339
10600,0.0321
10700,0.0303
10800,0.0298
10900,0.0291
11000,0.0297
11100,0.0315
11200,0.0347
11300,0.0311
11400,0.031
11500,0.0304
11600,0.0324
11700,0.0315
11800,0.0296
11900,0.0314
12000,0.0293
12100,0.0297
12200,0.0305
12300,0.0292
12400,0.0293
12500,0.0311
12600,0.0315
12700,0.0322
12800,0.0321
12900,0.0326
13000,0.0337
13100,0.0334
13200,0.0339
13300,0.0325
13400,0.0326
13500,0.0322
13600,0.0341
13700,0.0345
13800,0.0369
13900,0.0366
14000,0.0368
14100,0.0364
14200,0.0351
14300,0.0332
14400,0.0353
14500,0.0337
14600,0.0335
14700,0.035
14800,0.0352
14900,0.0362
15000,0.0362
15100,0.0369
15200,0.0356
15300,0.0354
15400,0.0364
15500,0.0364
15600,0.0346
15700,0.0354
15800,0.0373
15900,0.0375
16000,0.0357
16100,0.0358
16200,0.0362
16300,0.0374
16400,0.036
16500,0.0354
16600,0.0341
16700,0.0347
16800,0.0367
16900,0.0397
17000,0.0391
17100,0.0398
17200,0.042
17300,0.0418
17400,0.0436
17500,0.0455
17600,0.0468
17700,0.0466
17800,0.0478
17900,0.0458
18000,0.045
18100,0.0441
18200,0.0446
18300,0.0431
18400,0.0414
18500,0.0425
18600,0.0445
18700,0.0448
18800,0.0464
18900,0.0457
19000,0.0476
19100,0.048
19200,0.0476
19300,0.0472
19400,0.0466
19500,0.0443
19600,0.0452
19700,0.0458
19800,0.0436
19900,0.0418
20000,0.0436
20100,0.0439
20200,0.0439
20300,0.0452
20400,0.0453
20500,0.0428
20600,0.0423
20700,0.0414
20800,0.0409
20900,0.0426
21000,0.041
21100,0.0426
21200,0.0398
21300,0.0412
21400,0.0429
21500,0.0454
21600,0.0445
21700,0.0449
21800,0.0431
21900,0.0438
22000,0.0435
22100,0.04
22200,0.0369
22300,0.0391
22400,0.0374
22500,0.0389
22600,0.0408
22700,0.0418
22800,0.0424
22900,0.0444
23000,0.0405
23100,0.044
23200,0.0415
23300,0.0408
23400,0.0387
23500,0.0374
23600,0.0395
23700,0.0378
23800,0.0392
23900,0.038
24000,0.0376
24100,0.0368
24200,0.0382
24300,0.0358
24400,0.0354
24500,0.0343
24600,0.034
24700,0.0354
24800,0.035
24900,0.0354
25000,0.0336
25100,0.0308
25200,0.0296
25300,0.0278
25400,0.0269
25500,0.0269
25600,0.0278
25700,0.0257
25800,0.0271
25900,0.0263
26000,0.0259
26100,0.0277
26200,0.0282
26300,0.0291
26400,0.0299
26500,0.0271
26600,0.0267
26700,0.0271
26800,0.0276
26900,0.0287
27000,0.0274
27100,0.0273
27200,0.027
27300,0.0281
27400,0.0287
27500,0.0285
27600,0.0291
27700,0.0278
27800,0.0259
27900,0.0274
28000,0.0275
28100,0.0264
28200,0.0272
28300,0.0266
28400,0.029
28500,0.0301
28600,0.0276
28700,0.0269
28800,0.0281
28900,0.0283
29000,0.0285
29100,0.0303
29200,0.0311
29300,0.0299
29400,0.0286
29500,0.0295
29600,0.029
29700,0.0296
29800,0.0308
29900,0.0296
30000,0.0302
30100,0.0313
30200,0.0316
30300,0.0322
30400,0.033
30500,0.0332
30600,0.0341
30700,0.0375
30800,0.0375
30900,0.0358
31000,0.0372
31100,0.0361
31200,0.0358
31300,0.0356
31400,0.0346
31500,0.0339
31600,0.0342
31700,0.0316
31800,0.0327
31900,0.0321
32000,0.0324
32100,0.0334
32200,0.0314
32300,0.0323
32400,0.0327
32500,0.0308
32600,0.0302
32700,0.0304
32800,0.0296
32900,0.0303
33000,0.0302
33100,0.0324
33200,0.0326
33300,0.0314
33400,0.0313
33500,0.0325
33600,0.0317
33700,0.031
33800,0.0285
33900,0.0286
34000,0.0244
34100,0.0231
34200,0.0237
34300,0.0247
34400,0.0249
34500,0.0233
34600,0.0234
34700,0.0236
34800,0.024
34900,0.0232
35000,0.0231
35100,0.0241
35200,0.024
35300,0.0239
35400,0.0243
35500,0.0252
35600,0.0232
35700,0.0251
35800,0.0268
35900,0.0246
36000,0.0245
36100,0.0254
36200,0.023
36300,0.0222
36400,0.0213
36500,0.0211
36600,0.0211
36700,0.0203
36800,0.0207
36900,0.0209
37000,0.0225
37100,0.0227
37200,0.023
37300,0.0227
37400,0.0228
37500,0.0237
37600,0.0237
37700,0.0236
37800,0.0227
