time,rho
0,0.4548
100,0.4045
200,0.3606
300,0.3084
400,0.2709
500,0.2389
600,0.2039
700,0.1847
800,0.1637
900,0.1472
1000,0.1434
1100,0.1325
1200,0.1235
1300,0.1143
1400,0.106
1500,0.1
1600,0.098
1700,0.0933
1800,0.0928
1900,0.0882
2000,0.0888
2100,0.091
2200,0.086
2300,0.0861
2400,0.0825
2500,0.0782
2600,0.0754
2700,0.0773
2800,0.0765
2900,0.0735
3000,0.0728
3100,0.0719
3200,0.0743
3300,0.0741
3400,0.0751
3500,0.0757
3600,0.0748
3700,0.0704
3800,0.0696
3900,0.0692
4000,0.0693
4100,0.0651
4200,0.0649
4300,0.065
4400,0.0648
4500,0.0635
4600,0.061
4700,0.0631
4800,0.0657
4900,0.0639
5000,0.0621
5100,0.0633
5200,0.0633
5300,0.0612
5400,0.0606
5500,0.0583
5600,0.0585
5700,0.0606
5800,0.0596
5900,0.06
6000,0.0588
6100,0.0563
6200,0.0566
6300,0.0576
6400,0.0569
6500,0.0553
6600,0.0536
6700,0.0519
6800,0.0517
6900,0.0533
7000,0.054
7100,0.0562
7200,0.0563
7300,0.0536
7400,0.0541
7500,0.0543
7600,0.0548
7700,0.0528
7800,0.0506
7900,0.0497
8000,0.0503
8100,0.0496
8200,0.0507
8300,0.0484
8400,0.0469
8500,0.0459
8600,0.0459
8700,0.0462
8800,0.0461
8900,0.0453
9000,0.0432
9100,0.046
9200,0.0455
9300,0.0473
9400,0.0466
9500,0.0455
9600,0.0458
9700,0.0456
9800,0.0461
9900,0.0462
10000,0.0479
10100,0.0476
10200,0.0495
10300,0.0505
10400,0.0508
10500,0.0505
10600,0.0527
10700,0.0536
10800,0.054
10900,0.0546
11000,0.0547
11100,0.0541
11200,0.0554
11300,0.0548
11400,0.0541
11500,0.053
11600,0.0498
11700,0.048
11800,0.0454
11900,0.0452
12000,0.045
12100,0.0456
12200,0.0447
12300,0.0449
12400,0.0451
12500,0.0465
12600,0.0455
12700,0.0498
12800,0.0483
12900,0.0483
13000,0.0481
13100,0.0468
13200,0.0469
13300,0.0455
13400,0.0465
13500,0.0464
13600,0.046
13700,0.047
13800,0.0456
13900,0.0424
14000,0.0441
14100,0.0445
14200,0.0433
14300,0.0424
14400,0.0431
14500,0.0452
14600,0.0453
14700,0.045
14800,0.0461
14900,0.0464
15000,0.0457
15100,0.0457
15200,0.0433
15300,0.0445
15400,0.0448
15500,0.0473
15600,0.0481
15700,0.0454
15800,0.0456
15900,0.0452
16000,0.0471
16100,0.0504
16200,0.049
16300,0.0473
16400,0.0467
16500,0.0485
16600,0.0478
16700,0.0466
16800,0.0446
16900,0.0422
17000,0.0405
17100,0.0396
17200,0.0399
17300,0.0413
17400,0.0416
17500,0.0418
17600,0.0404
17700,0.0399
17800,0.0379
17900,0.0369
18000,0.037
18100,0.0363
18200,0.0377
18300,0.0368
18400,0.0363
18500,0.0347
18600,0.0341
18700,0.0363
18800,0.0355
18900,0.036
19000,0.0327
19100,0.0316
19200,0.0322
19300,0.0303
19400,0.0298
19500,0.0305
19600,0.0306
19700,0.0308
19800,0.0313
19900,0.0287
20000,0.0275
20100,0.0262
20200,0.0263
20300,0.0272
20400,0.0259
20500,0.024
20600,0.0244
20700,0.0228
20800,0.0234
20900,0.0237
21000,0.0232
21100,0.0209
21200,0.0228
21300,0.0231
21400,0.0221
21500,0.0203
21600,0.0185
21700,0.0186
21800,0.0181
21900,0.017
22000,0.0176
22100,0.0162
22200,0.0158
22300,0.016
22400,0.0164
22500,0.0165
22600,0.0166
22700,0.016
22800,0.0169
22900,0.0189
23000,0.0173
23100,0.0176
23200,0.018
23300,0.0174
23400,0.017
23500,0.0179
23600,0.0179
23700,0.017
23800,0.0175
23900,0.0199
24000,0.0205
24100,0.0205
24200,0.0204
24300,0.0195
24400,0.0185
24500,0.0209
24600,0.0203
24700,0.0204
24800,0.0207
24900,0.0206
25000,0.0203
25100,0.0203
25200,0.0202
25300,0.0185
25400,0.0186
25500,0.0188
25600,0.0185
25700,0.0204
25800,0.022
25900,0.0208
26000,0.0219
26100,0.0222
26200,0.0218
26300,0.0216
26400,0.0203
26500,0.0204
26600,0.0217
26700,0.0212
26800,0.0207
26900,0.02
27000,0.0215
27100,0.0184
27200,0.0197
27300,0.0183
27400,0.0192
27500,0.0188
27600,0.0193
27700,0.0201
27800,0.022
27900,0.0215
28000,0.0223
28100,0.0237
28200,0.0245
28300,0.0234
28400,0.0225
28500,0.0209
28600,0.0213
28700,0.0217
28800,0.0213
28900,0.0207
29000,0.0191
29100,0.0197
29200,0.0197
29300,0.0207
29400,0.02
29500,0.0189
29600,0.0191
29700,0.0202
29800,0.0218
29900,0.021
30000,0.0188
30100,0.0173
30200,0.0164
30300,0.017
30400,0.0178
30500,0.0173
30600,0.0172
30700,0.0167
30800,0.0179
30900,0.018
31000,0.0173
31100,0.0183
31200,0.0173
31300,0.017
31400,0.0172
31500,0.0178
31600,0.0175
31700,0.0174
31800,0.0189
31900,0.019
32000,0.0185
32100,0.0193
32200,0.0204
32300,0.0182
32400,0.0179
32500,0.0187
32600,0.0189
32700,0.0177
32800,0.0189
32900,0.0179
33000,0.0183
33100,0.0206
33200,0.0191
33300,0.0183
33400,0.0189
33500,0.0185
33600,0.018
33700,0.0173
33800,0.0172
33900,0.0169
34000,0.0163
34100,0.0161
34200,0.0157
34300,0.0165
34400,0.0171
34500,0.0178
34600,0.0194
34700,0.02
34800,0.0202
34900,0.0216
35000,0.0211
35100,0.0198
35200,0.0201
35300,0.0191
35400,0.0198
35500,0.019
35600,0.0182
35700,0.0176
35800,0.0179
35900,0.0181
36000,0.0161
36100,0.0163
36200,0.015
36300,0.0146
36400,0.0144
36500,0.0143
36600,0.0136
36700,0.0144
36800,0.0151
36900,0.0144
37000,0.0142
37100,0.0149
37200,0.0169
37300,0.0189
37400,0.0181
37500,0.0187
37600,0.0197
37700,0.02
37800,0.0211
37900,0.0199
38000,0.0187
38100,0.018
38200,0.0161
38300,0.0159
38400,0.0171
38500,0.0179
38600,0.0185
38700,0.0184
38800,0.0172
38900,0.017
39000,0.0167
39100,0.0159
39200,0.0152
39300,0.0171
39400,0.017
39500,0.0182
39600,0.0182
39700,0.0167
39800,0.0176
39900,0.0192
40000,0.0208
40100,0.0207
40200,0.0207
40300,0.0215
40400,0.0215
40500,0.0236
40600,0.0249
40700,0.0254
40800,0.0261
40900,0.0257
41000,0.0261
41100,0.0287
41200,0.0297
41300,0.0273
41400,0.0282
41500,0.0273
41600,0.0287
41700,0.0297
41800,0.0293
41900,0.0266
42000,0.0276
42100,0.0278
42200,0.0285
42300,0.0284
42400,0.0281
42500,0.0283
42600,0.0285
42700,0.0289
42800,0.0303
42900,0.0302
43000,0.0306
43100,0.0311
43200,0.0308
43300,0.0301
43400,0.0316
43500,0.0317
43600,0.0325
43700,0.0354
43800,0.0334
43900,0.0326
44000,0.0339
44100,0.0347
44200,0.0343
44300,0.0335
44400,0.0322
44500,0.0304
44600,0.0298
44700,0.0316
44800,0.0338
44900,0.0354
45000,0.035
45100,0.0339
45200,0.0364
45300,0.0355
45400,0.0368
45500,0.0384
45600,0.0397
45700,0.0416
45800,0.0426
45900,0.0414
46000,0.0373
46100,0.037
46200,0.0375
46300,0.0385
46400,0.0375
46500,0.0376
46600,0.0424
46700,0.0433
46800,0.0411
46900,0.0411
47000,0.0411
47100,0.0442
47200,0.0428
47300,0.041
47400,0.0396
47500,0.0388
47600,0.0389
47700,0.0382
47800,0.0393
47900,0.0393
48000,0.0369
48100,0.0379
48200,0.0381
48300,0.0374
48400,0.0369
48500,0.0388
48600,0.0391
48700,0.0365
48800,0.0372
48900,0.0366
49000,0.0374
49100,0.0382
49200,0.0357
49300,0.0346
49400,0.0351
49500,0.0326
49600,0.0318
49700,0.0337
49800,0.0347
49900,0.0325
50000,0.0343
50100,0.033
50200,0.0331
50300,0.0322
50400,0.0323
50500,0.0287
50600,0.0252
50700,0.0244
50800,0.0267
50900,0.0268
51000,0.0258
51100,0.0266
51200,0.0277
51300,0.0273
51400,0.0277
51500,0.028
51600,0.0277
51700,0.0261
51800,0.0234
51900,0.0233
52000,0.0224
52100,0.0212
52200,0.0207
52300,0.0195
52400,0.0183
52500,0.018
52600,0.0172
52700,0.0168
52800,0.0166
52900,0.0162
53000,0.0147
53100,0.0135
53200,0.014
53300,0.0155
53400,0.016
53500,0.0176
53600,0.0175
53700,0.0193
53800,0.0181
53900,0.0172
54000,0.0167
54100,0.0162
54200,0.0169
54300,0.0167
54400,0.018
54500,0.0173
54600,0.017
54700,0.016
54800,0.0155
54900,0.0157
55000,0.0144
55100,0.0142
55200,0.015
55300,0.015
55400,0.0152
55500,0.0162
55600,0.017
55700,0.016
55800,0.0162
55900,0.0155
56000,0.0156
56100,0.0157
56200,0.0149
56300,0.0156
56400,0.0151
56500,0.0144
56600,0.0163
56700,0.0159
56800,0.0159
56900,0.0166
57000,0.0177
57100,0.0169
57200,0.0174
57300,0.0178
57400,0.0181
57500,0.0196
57600,0.0176
57700,0.0165
57800,0.0165
57900,0.0168
58000,0.0156
58100,0.0169
58200,0.0188
58300,0.0179
58400,0.0177
58500,0.0186
58600,0.019
58700,0.0181
58800,0.0175
58900,0.017
59000,0.0174
59100,0.0177
59200,0.0176
59300,0.0167
59400,0.017
59500,0.018
59600,0.0192
59700,0.0199
59800,0.02
59900,0.0205
60000,0.0212
60100,0.0182
60200,0.0177
60300,0.0177
60400,0.0182
60500,0.0194
60600,0.021
60700,0.0213
60800,0.0203
60900,0.0195
61000,0.0196
61100,0.0203
61200,0.0216
61300,0.0218
61400,0.02
61500,0.0202
61600,0.0202
61700,0.0209
61800,0.021
61900,0.0234
62000,0.0237
62100,0.0242
62200,0.0236
62300,0.0236
62400,0.022
62500,0.0229
62600,0.0236
62700,0.0222
62800,0.0228
62900,0.0232
63000,0.0204
63100,0.0191
63200,0.0197
63300,0.0179
63400,0.019
63500,0.0192
63600,0.0181
63700,0.0176
63800,0.0173
63900,0.0198
64000,0.0189
64100,0.0183
64200,0.0185
64300,0.0205
64400,0.0214
64500,0.0219
64600,0.0193
64700,0.0182
64800,0.0187
64900,0.0177
65000,0.019
65100,0.0187
65200,0.0193
65300,0.0186
65400,0.0197
65500,0.0211
65600,0.0219
65700,0.0227
65800,0.024
65900,0.0239
66000,0.0221
66100,0.0226
66200,0.0212
66300,0.0217
66400,0.0212
66500,0.0202
66600,0.0202
66700,0.0199
66800,0.0211
66900,0.0217
67000,0.0235
67100,0.0221
67200,0.0226
67300,0.0225
67400,0.0228
67500,0.0236
67600,0.0239
67700,0.0237
67800,0.0243
67900,0.0239
68000,0.0241
68100,0.0224
68200,0.0224
68300,0.0233
68400,0.0231
68500,0.023
68600,0.0222
68700,0.0231
68800,0.02
68900,0.0193
69000,0.0202
69100,0.0189
69200,0.0184
69300,0.0175
69400,0.0181
69500,0.0192
69600,0.0184
69700,0.0199
69800,0.0214
69900,0.0205
70000,0.0191
70100,0.0184
70200,0.0178
70300,0.0188
70400,0.018
70500,0.0177
70600,0.0197
70700,0.0188
70800,0.0171
70900,0.0163
71000,0.0163
71100,0.0171
71200,0.0173
71300,0.0173
71400,0.0175
71500,0.0188
71600,0.0202
71700,0.0198
71800,0.0201
71900,0.0206
72000,0.0204
72100,0.0202
72200,0.0208
72300,0.0214
72400,0.0233
72500,0.0226
72600,0.0225
72700,0.0212
72800,0.0218
72900,0.0183
73000,0.0198
73100,0.0182
73200,0.0172
73300,0.0166
73400,0.0184
73500,0.0202
73600,0.021
73700,0.0223
73800,0.0227
73900,0.0234
74000,0.0245
74100,0.0255
74200,0.0243
74300,0.0256
74400,0.0244
74500,0.0237
74600,0.0214
74700,0.0219
74800,0.022
74900,0.0227
75000,0.0214
75100,0.0198
75200,0.0189
75300,0.0182
75400,0.0184
75500,0.0173
75600,0.0169
75700,0.0172
75800,0.0162
75900,0.0167
76000,0.0174
76100,0.0173
76200,0.0183
76300,0.0175
76400,0.0163
76500,0.0159
76600,0.0173
76700,0.0169
76800,0.0168
76900,0.0171
77000,0.016
77100,0.0158
77200,0.0164
77300,0.016
77400,0.016
77500,0.0136
77600,0.013
77700,0.0136
77800,0.0139
77900,0.0131
78000,0.0134
78100,0.0133
78200,0.0136
78300,0.0133
78400,0.0124
78500,0.0118
78600,0.0113
78700,0.0118
78800,0.0119
78900,0.0125
79000,0.0134
79100,0.0141
79200,0.0155
79300,0.0161
79400,0.0152
79500,0.015
79600,0.0155
79700,0.0152
79800,0.0143
79900,0.0131
80000,0.0127
80100,0.0122
80200,0.0121
80300,0.0118
80400,0.0119
80500,0.0121
80600,0.0131
80700,0.0119
80800,0.0116
80900,0.0115
81000,0.0116
81100,0.0113
81200,0.0091
81300,0.0101
81400,0.0094
81500,0.0099
81600,0.0093
81700,0.0097
81800,0.0112
81900,0.0105
82000,0.0099
82100,0.0105
82200,0.0107
82300,0.0103
82400,0.0092
82500,0.009
82600,0.0083
82700,0.0086
82800,0.0087
82900,0.0081
83000,0.0089
83100,0.0085
83200,0.0081
83300,0.0084
83400,0.0079
83500,0.0094
83600,0.0107
83700,0.0104
83800,0.0114
83900,0.0109
84000,0.0097
84100,0.0093
84200,0.0091
84300,0.0107
84400,0.0099
84500,0.0097
84600,0.0104
84700,0.0098
84800,0.01
84900,0.0105
85000,0.0104
85100,0.0106
85200,0.0102
85300,0.0093
85400,0.0106
85500,0.011
85600,0.0107
85700,0.0097
85800,0.0106
85900,0.011
86000,0.0112
86100,0.0111
86200,0.011
86300,0.0097
86400,0.0102
86500,0.0101
86600,0.0105
86700,0.0102
86800,0.0108
86900,0.0098
87000,0.0095
87100,0.0099
87200,0.0108
87300,0.0115
87400,0.0106
87500,0.0104
87600,0.0113
87700,0.0099
87800,0.0101
87900,0.0092
88000,0.0104
88100,0.0111
88200,0.0111
88300,0.0112
88400,0.0101
88500,0.0098
88600,0.0091
88700,0.0089
88800,0.0097
88900,0.0093
89000,0.009
89100,0.009
89200,0.0097
89300,0.0083
89400,0.0096
89500,0.0106
89600,0.0112
89700,0.0118
89800,0.0116
89900,0.0119
