time,rho
0,0.4526
100,0.40495
200,0.3596
300,0.317875
400,0.27995
500,0.250275
600,0.2235
700,0.200875
800,0.185325
900,0.171325
1000,0.156425
1100,0.147575
1200,0.13795
1300,0.13015
1400,0.1245
1500,0.1203
1600,0.11815
1700,0.114
1800,0.1113
1900,0.1111
2000,0.108625
2100,0.106525
2200,0.1054
2300,0.105725
2400,0.10515
2500,0.1035
2600,0.1024
2700,0.103925
2800,0.1039
2900,0.1034
3000,0.10325
3100,0.103875
3200,0.103025
3300,0.105125
3400,0.10435
3500,0.1034
3600,0.10295
3700,0.1034
3800,0.104375
3900,0.10695
4000,0.1068
4100,0.104575
4200,0.105625
4300,0.10545
4400,0.104225
4500,0.10555
4600,0.105425
4700,0.10535
4800,0.103925
4900,0.104125
5000,0.104925
5100,0.106
5200,0.104825
5300,0.10255
5400,0.10205
5500,0.100825
5600,0.1017
5700,0.102825
5800,0.101625
5900,0.102675
6000,0.101775
6100,0.104025
6200,0.10405
6300,0.105875
6400,0.1027
6500,0.101125
6600,0.102125
6700,0.101975
6800,0.101275
6900,0.10125
7000,0.099575
7100,0.09885
7200,0.098675
7300,0.097825
7400,0.0981
7500,0.0976
7600,0.096525
7700,0.096525
7800,0.0953
7900,0.0948
8000,0.09535
8100,0.094775
8200,0.095725
8300,0.096225
8400,0.095275
8500,0.09605
8600,0.0983
8700,0.097975
8800,0.09815
8900,0.09845
9000,0.0983
9100,0.097075
9200,0.09835
9300,0.0983
9400,0.09765
9500,0.098025
9600,0.09905
9700,0.098475
9800,0.09815
9900,0.0967
10000,0.0977
10100,0.09775
10200,0.09885
10300,0.097025
10400,0.0967
10500,0.09705
10600,0.0976
10700,0.096275
10800,0.0968
10900,0.0967
11000,0.0973
11100,0.0962
11200,0.0953
11300,0.096475
11400,0.0977
11500,0.097525
11600,0.095525
11700,0.094625
11800,0.094175
11900,0.09415
12000,0.09475
12100,0.0961
12200,0.09465
12300,0.09525
12400,0.095075
12500,0.0941
12600,0.094
12700,0.095125
12800,0.0944
12900,0.092925
13000,0.09065
13100,0.0896
13200,0.089475
13300,0.089525
13400,0.088375
13500,0.08755
13600,0.0881
13700,0.088125
13800,0.0889
13900,0.090775
14000,0.0912
14100,0.0911
14200,0.0901
14300,0.0894
14400,0.08895
14500,0.08745
14600,0.0882
14700,0.08855
14800,0.090575
14900,0.089625
15000,0.090275
15100,0.08845
15200,0.087175
15300,0.087675
15400,0.08755
15500,0.087625
15600,0.08745
15700,0.087275
15800,0.08715
15900,0.086775
16000,0.0855
16100,0.086275
16200,0.087475
16300,0.087325
16400,0.0858
16500,0.086175
16600,0.087625
16700,0.08865
16800,0.090025
16900,0.08955
17000,0.08895
17100,0.088775
17200,0.08775
17300,0.087725
17400,0.0879
17500,0.08855
17600,0.088325
17700,0.088975
17800,0.08815
17900,0.087275
18000,0.0891
18100,0.088275
18200,0.087175
18300,0.085825
18400,0.086
18500,0.0851
18600,0.08675
18700,0.08765
18800,0.088625
18900,0.09
19000,0.089525
19100,0.089
19200,0.088775
19300,0.087775
19400,0.08545
19500,0.08545
19600,0.0859
19700,0.0826
19800,0.084775
19900,0.0847
20000,0.086175
20100,0.087425
20200,0.08705
20300,0.0855
20400,0.087075
20500,0.085325
20600,0.085925
20700,0.085575
20800,0.08475
20900,0.085275
21000,0.08535
21100,0.0856
21200,0.08605
21300,0.087875
21400,0.0865
21500,0.084675
21600,0.084925
21700,0.086475
21800,0.08685
21900,0.0879
22000,0.087225
22100,0.086675
22200,0.087125
22300,0.087675
22400,0.087175
22500,0.087675
22600,0.090125
22700,0.09015
22800,0.090075
22900,0.09065
23000,0.08885
23100,0.08885
23200,0.088875
23300,0.0873
23400,0.08605
23500,0.086675
23600,0.088375
23700,0.088325
23800,0.086725
23900,0.086475
24000,0.0873
24100,0.087325
24200,0.0883
24300,0.089425
24400,0.0891
24500,0.08775
24600,0.08845
24700,0.08805
24800,0.087525
24900,0.08865
25000,0.0891
25100,0.091775
25200,0.093325
25300,0.0946
25400,0.094825
25500,0.094225
25600,0.09365
25700,0.093275
25800,0.0922
25900,0.0931
26000,0.09275
26100,0.092425
26200,0.093075
26300,0.094625
26400,0.094875
26500,0.094275
26600,0.093425
26700,0.092075
26800,0.0934
26900,0.09365
27000,0.092575
27100,0.09435
27200,0.095
27300,0.0961
27400,0.095275
27500,0.09395
27600,0.092825
27700,0.090775
27800,0.09095
27900,0.091775
28000,0.08975
28100,0.0884
28200,0.090375
28300,0.090975
28400,0.0916
28500,0.0924
28600,0.092625
28700,0.09175
28800,0.093225
28900,0.09155
29000,0.091
29100,0.0915
29200,0.09105
29300,0.0908
29400,0.090325
29500,0.0936
29600,0.09375
29700,0.09395
29800,0.094425
29900,0.0929
30000,0.0913
30100,0.090825
30200,0.092175
30300,0.092625
30400,0.0925
30500,0.09355
30600,0.09355
30700,0.093175
30800,0.091425
30900,0.091975
31000,0.09355
31100,0.094125
31200,0.093975
31300,0.093575
31400,0.0927
31500,0.093725
31600,0.094475
31700,0.09365
31800,0.093375
31900,0.09475
32000,0.095225
32100,0.094225
32200,0.0938
32300,0.094525
32400,0.0933
32500,0.092175
32600,0.091875
32700,0.09165
32800,0.093225
32900,0.0944
33000,0.093825
33100,0.093725
33200,0.091125
33300,0.092775
33400,0.094275
33500,0.09405
33600,0.093625
33700,0.093275
33800,0.09295
33900,0.09385
34000,0.093675
34100,0.09295
34200,0.091925
34300,0.090875
34400,0.091025
34500,0.0909
34600,0.093225
34700,0.0939
34800,0.094125
34900,0.0942
35000,0.0938
35100,0.093825
35200,0.093025
35300,0.09265
35400,0.09165
35500,0.090425
35600,0.089925
35700,0.09015
35800,0.08975
35900,0.090075
36000,0.0894
36100,0.09025
36200,0.09045
36300,0.092325
36400,0.09135
36500,0.091025
36600,0.092475
36700,0.09285
36800,0.0903
36900,0.089575
37000,0.0901
37100,0.089725
37200,0.090475
37300,0.0906
37400,0.09075
37500,0.0911
37600,0.089075
37700,0.090075
37800,0.090625
37900,0.09005
38000,0.089775
38100,0.09
38200,0.090975
38300,0.088575
38400,0.087075
38500,0.08965
38600,0.0908
38700,0.090875
38800,0.093275
38900,0.09265
39000,0.093125
39100,0.094375
39200,0.0942
39300,0.0964
39400,0.095275
39500,0.094625
39600,0.093575
39700,0.093825
39800,0.093625
39900,0.0947
40000,0.094775
40100,0.091475
40200,0.09235
40300,0.09185
40400,0.092
40500,0.091175
40600,0.091175
40700,0.089025
40800,0.089025
40900,0.08955
41000,0.08995
41100,0.089725
41200,0.0897
41300,0.088475
41400,0.089975
41500,0.089675
41600,0.0906
41700,0.090175
41800,0.090575
41900,0.090775
42000,0.092125
42100,0.092625
42200,0.09115
42300,0.090425
42400,0.091525
42500,0.092825
42600,0.09385
42700,0.093075
42800,0.0923
42900,0.093375
43000,0.092625
43100,0.09275
43200,0.092825
43300,0.0945
43400,0.0943
43500,0.092125
43600,0.092625
43700,0.09075
43800,0.089325
43900,0.0901
44000,0.090725
44100,0.08945
44200,0.088625
44300,0.0896
44400,0.090375
44500,0.0894
44600,0.08965
44700,0.088575
44800,0.086625
44900,0.085525
45000,0.085625
45100,0.08775
45200,0.086475
45300,0.087675
45400,0.08805
45500,0.087125
45600,0.0872
45700,0.087025
45800,0.086825
45900,0.08695
46000,0.086275
46100,0.08605
46200,0.084475
46300,0.08425
46400,0.08515
46500,0.0843
46600,0.084175
46700,0.0847
46800,0.085825
46900,0.087275
47000,0.0872
47100,0.088775
47200,0.08865
47300,0.0912
47400,0.092
47500,0.092475
47600,0.092025
47700,0.09105
47800,0.091525
47900,0.08845
48000,0.088625
48100,0.088975
48200,0.088175
48300,0.08685
48400,0.086675
48500,0.0855
48600,0.083775
48700,0.08415
48800,0.0825
48900,0.08345
49000,0.08305
49100,0.08405
49200,0.08495
49300,0.08435
49400,0.083075
49500,0.081725
49600,0.08275
49700,0.08165
49800,0.08105
49900,0.0835
50000,0.083875
50100,0.083425
50200,0.08405
50300,0.0855
50400,0.087125
50500,0.087475
50600,0.088
50700,0.0888
50800,0.090225
50900,0.090225
51000,0.0905
51100,0.09045
51200,0.090125
51300,0.090975
51400,0.093175
51500,0.092625
51600,0.093275
51700,0.09295
51800,0.0922
51900,0.09265
52000,0.09225
52100,0.090525
52200,0.09135
52300,0.091675
52400,0.09045
52500,0.090275
52600,0.089675
52700,0.08985
52800,0.0916
52900,0.0921
53000,0.09115
53100,0.09195
53200,0.0914
53300,0.09185
53400,0.091175
53500,0.092875
53600,0.0936
53700,0.09405
53800,0.09205
53900,0.093025
54000,0.092725
54100,0.092975
54200,0.092175
54300,0.09075
54400,0.0894
54500,0.089175
54600,0.089725
54700,0.089475
54800,0.08945
54900,0.0898
55000,0.089
55100,0.089175
55200,0.0881
55300,0.087175
55400,0.086475
55500,0.08475
55600,0.084
55700,0.0848
55800,0.086025
55900,0.08675
56000,0.0876
56100,0.0876
56200,0.086675
56300,0.085525
56400,0.087075
56500,0.085825
56600,0.08755
56700,0.088575
56800,0.090675
56900,0.089575
57000,0.08925
57100,0.091275
57200,0.089825
57300,0.090325
57400,0.089975
57500,0.09055
57600,0.091425
57700,0.09295
57800,0.09225
57900,0.09
58000,0.09105
58100,0.091775
58200,0.09215
58300,0.092375
58400,0.0919
58500,0.090875
58600,0.091125
58700,0.090925
58800,0.09145
58900,0.09185
59000,0.0913
59100,0.092875
59200,0.092375
59300,0.090675
59400,0.09
59500,0.087975
59600,0.0877
59700,0.088375
59800,0.0888
59900,0.088275
60000,0.090125
60100,0.08905
60200,0.087625
60300,0.08855
60400,0.089175
60500,0.088075
60600,0.0887
60700,0.089825
60800,0.08875
60900,0.0892
61000,0.0883
61100,0.08915
61200,0.08945
61300,0.090325
61400,0.09015
61500,0.090375
61600,0.09075
61700,0.090875
61800,0.0913
61900,0.09095
62000,0.090425
62100,0.090075
62200,0.08875
62300,0.0922
62400,0.09195
62500,0.093275
62600,0.09355
62700,0.092625
62800,0.0922
62900,0.09085
63000,0.089225
63100,0.088375
63200,0.08695
63300,0.08805
63400,0.0922
63500,0.09185
63600,0.092225
63700,0.092
63800,0.0919
63900,0.093075
64000,0.092375
64100,0.09105
64200,0.089225
64300,0.090725
64400,0.0905
64500,0.09065
64600,0.089575
64700,0.088175
64800,0.089075
64900,0.0896
65000,0.08825
65100,0.089025
65200,0.0879
65300,0.087625
65400,0.08785
65500,0.086975
65600,0.086725
65700,0.08775
65800,0.086775
65900,0.0848
66000,0.084025
66100,0.084625
66200,0.083425
66300,0.084075
66400,0.0854
66500,0.084975
66600,0.086675
66700,0.086925
66800,0.0875
66900,0.088875
67000,0.089075
67100,0.0897
67200,0.087375
67300,0.086375
67400,0.08675
67500,0.08695
67600,0.0866
67700,0.08605
67800,0.08545
67900,0.085575
68000,0.083925
68100,0.0841
68200,0.08395
